,z_start,y_start,x0_start,x1_start,z_slice,y_slice,x_slice
0,1696,2464,3232,4768,"slice(1696, 1728, None)","slice(2464, 2496, None)","slice(3232, 4800, None)"
1,1696,2496,3232,4768,"slice(1696, 1728, None)","slice(2496, 2528, None)","slice(3232, 4800, None)"
2,1696,2528,3232,4768,"slice(1696, 1728, None)","slice(2528, 2560, None)","slice(3232, 4800, None)"
3,1696,2560,3232,4768,"slice(1696, 1728, None)","slice(2560, 2592, None)","slice(3232, 4800, None)"
4,1696,2592,3232,4768,"slice(1696, 1728, None)","slice(2592, 2624, None)","slice(3232, 4800, None)"
5,1696,2624,3232,4768,"slice(1696, 1728, None)","slice(2624, 2656, None)","slice(3232, 4800, None)"
6,1696,2656,3232,4768,"slice(1696, 1728, None)","slice(2656, 2688, None)","slice(3232, 4800, None)"
7,1696,2688,3232,4768,"slice(1696, 1728, None)","slice(2688, 2720, None)","slice(3232, 4800, None)"
8,1696,2720,3232,4768,"slice(1696, 1728, None)","slice(2720, 2752, None)","slice(3232, 4800, None)"
9,1696,2752,3200,4768,"slice(1696, 1728, None)","slice(2752, 2784, None)","slice(3200, 4800, None)"
10,1696,2784,3168,4768,"slice(1696, 1728, None)","slice(2784, 2816, None)","slice(3168, 4800, None)"
11,1696,2816,3136,4768,"slice(1696, 1728, None)","slice(2816, 2848, None)","slice(3136, 4800, None)"
12,1696,2848,3104,4768,"slice(1696, 1728, None)","slice(2848, 2880, None)","slice(3104, 4800, None)"
13,1696,2880,3072,4768,"slice(1696, 1728, None)","slice(2880, 2912, None)","slice(3072, 4800, None)"
14,1696,2912,3040,4768,"slice(1696, 1728, None)","slice(2912, 2944, None)","slice(3040, 4800, None)"
15,1696,2944,3008,4768,"slice(1696, 1728, None)","slice(2944, 2976, None)","slice(3008, 4800, None)"
16,1696,2976,2720,4768,"slice(1696, 1728, None)","slice(2976, 3008, None)","slice(2720, 4800, None)"
17,1696,3008,2720,4768,"slice(1696, 1728, None)","slice(3008, 3040, None)","slice(2720, 4800, None)"
18,1696,3040,2720,4768,"slice(1696, 1728, None)","slice(3040, 3072, None)","slice(2720, 4800, None)"
19,1696,3072,2720,4768,"slice(1696, 1728, None)","slice(3072, 3104, None)","slice(2720, 4800, None)"
20,1696,3104,2720,4768,"slice(1696, 1728, None)","slice(3104, 3136, None)","slice(2720, 4800, None)"
21,1696,3136,2720,4768,"slice(1696, 1728, None)","slice(3136, 3168, None)","slice(2720, 4800, None)"
22,1696,3168,2720,4768,"slice(1696, 1728, None)","slice(3168, 3200, None)","slice(2720, 4800, None)"
23,1696,3200,2720,4768,"slice(1696, 1728, None)","slice(3200, 3232, None)","slice(2720, 4800, None)"
24,1696,3232,2720,4768,"slice(1696, 1728, None)","slice(3232, 3264, None)","slice(2720, 4800, None)"
25,1696,3264,2720,4768,"slice(1696, 1728, None)","slice(3264, 3296, None)","slice(2720, 4800, None)"
26,1696,3296,2720,4768,"slice(1696, 1728, None)","slice(3296, 3328, None)","slice(2720, 4800, None)"
27,1696,3328,2720,4768,"slice(1696, 1728, None)","slice(3328, 3360, None)","slice(2720, 4800, None)"
28,1696,3360,2720,4768,"slice(1696, 1728, None)","slice(3360, 3392, None)","slice(2720, 4800, None)"
29,1696,3392,2720,4768,"slice(1696, 1728, None)","slice(3392, 3424, None)","slice(2720, 4800, None)"
30,1696,3424,2720,4768,"slice(1696, 1728, None)","slice(3424, 3456, None)","slice(2720, 4800, None)"
31,1696,3456,2720,4768,"slice(1696, 1728, None)","slice(3456, 3488, None)","slice(2720, 4800, None)"
32,1696,3488,2720,4768,"slice(1696, 1728, None)","slice(3488, 3520, None)","slice(2720, 4800, None)"
33,1696,3520,2720,4768,"slice(1696, 1728, None)","slice(3520, 3552, None)","slice(2720, 4800, None)"
34,1696,3552,2720,4480,"slice(1696, 1728, None)","slice(3552, 3584, None)","slice(2720, 4512, None)"
35,1696,3584,2720,4448,"slice(1696, 1728, None)","slice(3584, 3616, None)","slice(2720, 4480, None)"
36,1696,3616,2720,4416,"slice(1696, 1728, None)","slice(3616, 3648, None)","slice(2720, 4448, None)"
37,1696,3648,2720,4384,"slice(1696, 1728, None)","slice(3648, 3680, None)","slice(2720, 4416, None)"
38,1696,3680,2720,4352,"slice(1696, 1728, None)","slice(3680, 3712, None)","slice(2720, 4384, None)"
39,1696,3712,2720,4320,"slice(1696, 1728, None)","slice(3712, 3744, None)","slice(2720, 4352, None)"
40,1696,3744,2720,4288,"slice(1696, 1728, None)","slice(3744, 3776, None)","slice(2720, 4320, None)"
41,1696,3776,2720,4256,"slice(1696, 1728, None)","slice(3776, 3808, None)","slice(2720, 4288, None)"
42,1696,3808,2720,4256,"slice(1696, 1728, None)","slice(3808, 3840, None)","slice(2720, 4288, None)"
43,1696,3840,2720,4256,"slice(1696, 1728, None)","slice(3840, 3872, None)","slice(2720, 4288, None)"
44,1696,3872,2720,4256,"slice(1696, 1728, None)","slice(3872, 3904, None)","slice(2720, 4288, None)"
45,1696,3904,2720,4256,"slice(1696, 1728, None)","slice(3904, 3936, None)","slice(2720, 4288, None)"
46,1696,3936,2720,4256,"slice(1696, 1728, None)","slice(3936, 3968, None)","slice(2720, 4288, None)"
47,1696,3968,2720,4256,"slice(1696, 1728, None)","slice(3968, 4000, None)","slice(2720, 4288, None)"
48,1696,4000,2720,4256,"slice(1696, 1728, None)","slice(4000, 4032, None)","slice(2720, 4288, None)"
49,1696,4032,2720,4256,"slice(1696, 1728, None)","slice(4032, 4064, None)","slice(2720, 4288, None)"
50,1728,2464,3232,4768,"slice(1728, 1760, None)","slice(2464, 2496, None)","slice(3232, 4800, None)"
51,1728,2496,3232,4768,"slice(1728, 1760, None)","slice(2496, 2528, None)","slice(3232, 4800, None)"
52,1728,2528,3232,4768,"slice(1728, 1760, None)","slice(2528, 2560, None)","slice(3232, 4800, None)"
53,1728,2560,3232,4768,"slice(1728, 1760, None)","slice(2560, 2592, None)","slice(3232, 4800, None)"
54,1728,2592,3232,4768,"slice(1728, 1760, None)","slice(2592, 2624, None)","slice(3232, 4800, None)"
55,1728,2624,3232,4768,"slice(1728, 1760, None)","slice(2624, 2656, None)","slice(3232, 4800, None)"
56,1728,2656,3232,4768,"slice(1728, 1760, None)","slice(2656, 2688, None)","slice(3232, 4800, None)"
57,1728,2688,3232,4768,"slice(1728, 1760, None)","slice(2688, 2720, None)","slice(3232, 4800, None)"
58,1728,2720,3232,4768,"slice(1728, 1760, None)","slice(2720, 2752, None)","slice(3232, 4800, None)"
59,1728,2752,3200,4768,"slice(1728, 1760, None)","slice(2752, 2784, None)","slice(3200, 4800, None)"
60,1728,2784,3168,4768,"slice(1728, 1760, None)","slice(2784, 2816, None)","slice(3168, 4800, None)"
61,1728,2816,3136,4768,"slice(1728, 1760, None)","slice(2816, 2848, None)","slice(3136, 4800, None)"
62,1728,2848,3104,4768,"slice(1728, 1760, None)","slice(2848, 2880, None)","slice(3104, 4800, None)"
63,1728,2880,3072,4768,"slice(1728, 1760, None)","slice(2880, 2912, None)","slice(3072, 4800, None)"
64,1728,2912,3040,4768,"slice(1728, 1760, None)","slice(2912, 2944, None)","slice(3040, 4800, None)"
65,1728,2944,3008,4768,"slice(1728, 1760, None)","slice(2944, 2976, None)","slice(3008, 4800, None)"
66,1728,2976,2720,4768,"slice(1728, 1760, None)","slice(2976, 3008, None)","slice(2720, 4800, None)"
67,1728,3008,2720,4768,"slice(1728, 1760, None)","slice(3008, 3040, None)","slice(2720, 4800, None)"
68,1728,3040,2720,4768,"slice(1728, 1760, None)","slice(3040, 3072, None)","slice(2720, 4800, None)"
69,1728,3072,2720,4768,"slice(1728, 1760, None)","slice(3072, 3104, None)","slice(2720, 4800, None)"
70,1728,3104,2720,4768,"slice(1728, 1760, None)","slice(3104, 3136, None)","slice(2720, 4800, None)"
71,1728,3136,2720,4768,"slice(1728, 1760, None)","slice(3136, 3168, None)","slice(2720, 4800, None)"
72,1728,3168,2720,4768,"slice(1728, 1760, None)","slice(3168, 3200, None)","slice(2720, 4800, None)"
73,1728,3200,2720,4768,"slice(1728, 1760, None)","slice(3200, 3232, None)","slice(2720, 4800, None)"
74,1728,3232,2720,4768,"slice(1728, 1760, None)","slice(3232, 3264, None)","slice(2720, 4800, None)"
75,1728,3264,2720,4768,"slice(1728, 1760, None)","slice(3264, 3296, None)","slice(2720, 4800, None)"
76,1728,3296,2720,4768,"slice(1728, 1760, None)","slice(3296, 3328, None)","slice(2720, 4800, None)"
77,1728,3328,2720,4768,"slice(1728, 1760, None)","slice(3328, 3360, None)","slice(2720, 4800, None)"
78,1728,3360,2720,4768,"slice(1728, 1760, None)","slice(3360, 3392, None)","slice(2720, 4800, None)"
79,1728,3392,2720,4768,"slice(1728, 1760, None)","slice(3392, 3424, None)","slice(2720, 4800, None)"
80,1728,3424,2720,4768,"slice(1728, 1760, None)","slice(3424, 3456, None)","slice(2720, 4800, None)"
81,1728,3456,2720,4768,"slice(1728, 1760, None)","slice(3456, 3488, None)","slice(2720, 4800, None)"
82,1728,3488,2720,4768,"slice(1728, 1760, None)","slice(3488, 3520, None)","slice(2720, 4800, None)"
83,1728,3520,2720,4768,"slice(1728, 1760, None)","slice(3520, 3552, None)","slice(2720, 4800, None)"
84,1728,3552,2720,4480,"slice(1728, 1760, None)","slice(3552, 3584, None)","slice(2720, 4512, None)"
85,1728,3584,2720,4448,"slice(1728, 1760, None)","slice(3584, 3616, None)","slice(2720, 4480, None)"
86,1728,3616,2720,4416,"slice(1728, 1760, None)","slice(3616, 3648, None)","slice(2720, 4448, None)"
87,1728,3648,2720,4384,"slice(1728, 1760, None)","slice(3648, 3680, None)","slice(2720, 4416, None)"
88,1728,3680,2720,4352,"slice(1728, 1760, None)","slice(3680, 3712, None)","slice(2720, 4384, None)"
89,1728,3712,2720,4320,"slice(1728, 1760, None)","slice(3712, 3744, None)","slice(2720, 4352, None)"
90,1728,3744,2720,4288,"slice(1728, 1760, None)","slice(3744, 3776, None)","slice(2720, 4320, None)"
91,1728,3776,2720,4256,"slice(1728, 1760, None)","slice(3776, 3808, None)","slice(2720, 4288, None)"
92,1728,3808,2720,4256,"slice(1728, 1760, None)","slice(3808, 3840, None)","slice(2720, 4288, None)"
93,1728,3840,2720,4256,"slice(1728, 1760, None)","slice(3840, 3872, None)","slice(2720, 4288, None)"
94,1728,3872,2720,4256,"slice(1728, 1760, None)","slice(3872, 3904, None)","slice(2720, 4288, None)"
95,1728,3904,2720,4256,"slice(1728, 1760, None)","slice(3904, 3936, None)","slice(2720, 4288, None)"
96,1728,3936,2720,4256,"slice(1728, 1760, None)","slice(3936, 3968, None)","slice(2720, 4288, None)"
97,1728,3968,2720,4256,"slice(1728, 1760, None)","slice(3968, 4000, None)","slice(2720, 4288, None)"
98,1728,4000,2720,4256,"slice(1728, 1760, None)","slice(4000, 4032, None)","slice(2720, 4288, None)"
99,1728,4032,2720,4256,"slice(1728, 1760, None)","slice(4032, 4064, None)","slice(2720, 4288, None)"
100,1760,2464,3232,4768,"slice(1760, 1792, None)","slice(2464, 2496, None)","slice(3232, 4800, None)"
101,1760,2496,3232,4768,"slice(1760, 1792, None)","slice(2496, 2528, None)","slice(3232, 4800, None)"
102,1760,2528,3232,4768,"slice(1760, 1792, None)","slice(2528, 2560, None)","slice(3232, 4800, None)"
103,1760,2560,3232,4768,"slice(1760, 1792, None)","slice(2560, 2592, None)","slice(3232, 4800, None)"
104,1760,2592,3232,4768,"slice(1760, 1792, None)","slice(2592, 2624, None)","slice(3232, 4800, None)"
105,1760,2624,3232,4768,"slice(1760, 1792, None)","slice(2624, 2656, None)","slice(3232, 4800, None)"
106,1760,2656,3232,4768,"slice(1760, 1792, None)","slice(2656, 2688, None)","slice(3232, 4800, None)"
107,1760,2688,3232,4768,"slice(1760, 1792, None)","slice(2688, 2720, None)","slice(3232, 4800, None)"
108,1760,2720,3232,4768,"slice(1760, 1792, None)","slice(2720, 2752, None)","slice(3232, 4800, None)"
109,1760,2752,3200,4768,"slice(1760, 1792, None)","slice(2752, 2784, None)","slice(3200, 4800, None)"
110,1760,2784,3168,4768,"slice(1760, 1792, None)","slice(2784, 2816, None)","slice(3168, 4800, None)"
111,1760,2816,3136,4768,"slice(1760, 1792, None)","slice(2816, 2848, None)","slice(3136, 4800, None)"
112,1760,2848,3104,4768,"slice(1760, 1792, None)","slice(2848, 2880, None)","slice(3104, 4800, None)"
113,1760,2880,3072,4768,"slice(1760, 1792, None)","slice(2880, 2912, None)","slice(3072, 4800, None)"
114,1760,2912,3040,4768,"slice(1760, 1792, None)","slice(2912, 2944, None)","slice(3040, 4800, None)"
115,1760,2944,3008,4768,"slice(1760, 1792, None)","slice(2944, 2976, None)","slice(3008, 4800, None)"
116,1760,2976,2720,4768,"slice(1760, 1792, None)","slice(2976, 3008, None)","slice(2720, 4800, None)"
117,1760,3008,2720,4768,"slice(1760, 1792, None)","slice(3008, 3040, None)","slice(2720, 4800, None)"
118,1760,3040,2720,4768,"slice(1760, 1792, None)","slice(3040, 3072, None)","slice(2720, 4800, None)"
119,1760,3072,2720,4768,"slice(1760, 1792, None)","slice(3072, 3104, None)","slice(2720, 4800, None)"
120,1760,3104,2720,4768,"slice(1760, 1792, None)","slice(3104, 3136, None)","slice(2720, 4800, None)"
121,1760,3136,2720,4768,"slice(1760, 1792, None)","slice(3136, 3168, None)","slice(2720, 4800, None)"
122,1760,3168,2720,4768,"slice(1760, 1792, None)","slice(3168, 3200, None)","slice(2720, 4800, None)"
123,1760,3200,2720,4768,"slice(1760, 1792, None)","slice(3200, 3232, None)","slice(2720, 4800, None)"
124,1760,3232,2720,4768,"slice(1760, 1792, None)","slice(3232, 3264, None)","slice(2720, 4800, None)"
125,1760,3264,2720,4768,"slice(1760, 1792, None)","slice(3264, 3296, None)","slice(2720, 4800, None)"
126,1760,3296,2720,4768,"slice(1760, 1792, None)","slice(3296, 3328, None)","slice(2720, 4800, None)"
127,1760,3328,2720,4768,"slice(1760, 1792, None)","slice(3328, 3360, None)","slice(2720, 4800, None)"
128,1760,3360,2720,4768,"slice(1760, 1792, None)","slice(3360, 3392, None)","slice(2720, 4800, None)"
129,1760,3392,2720,4768,"slice(1760, 1792, None)","slice(3392, 3424, None)","slice(2720, 4800, None)"
130,1760,3424,2720,4768,"slice(1760, 1792, None)","slice(3424, 3456, None)","slice(2720, 4800, None)"
131,1760,3456,2720,4768,"slice(1760, 1792, None)","slice(3456, 3488, None)","slice(2720, 4800, None)"
132,1760,3488,2720,4768,"slice(1760, 1792, None)","slice(3488, 3520, None)","slice(2720, 4800, None)"
133,1760,3520,2720,4768,"slice(1760, 1792, None)","slice(3520, 3552, None)","slice(2720, 4800, None)"
134,1760,3552,2720,4480,"slice(1760, 1792, None)","slice(3552, 3584, None)","slice(2720, 4512, None)"
135,1760,3584,2720,4448,"slice(1760, 1792, None)","slice(3584, 3616, None)","slice(2720, 4480, None)"
136,1760,3616,2720,4416,"slice(1760, 1792, None)","slice(3616, 3648, None)","slice(2720, 4448, None)"
137,1760,3648,2720,4384,"slice(1760, 1792, None)","slice(3648, 3680, None)","slice(2720, 4416, None)"
138,1760,3680,2720,4352,"slice(1760, 1792, None)","slice(3680, 3712, None)","slice(2720, 4384, None)"
139,1760,3712,2720,4320,"slice(1760, 1792, None)","slice(3712, 3744, None)","slice(2720, 4352, None)"
140,1760,3744,2720,4288,"slice(1760, 1792, None)","slice(3744, 3776, None)","slice(2720, 4320, None)"
141,1760,3776,2720,4256,"slice(1760, 1792, None)","slice(3776, 3808, None)","slice(2720, 4288, None)"
142,1760,3808,2720,4256,"slice(1760, 1792, None)","slice(3808, 3840, None)","slice(2720, 4288, None)"
143,1760,3840,2720,4256,"slice(1760, 1792, None)","slice(3840, 3872, None)","slice(2720, 4288, None)"
144,1760,3872,2720,4256,"slice(1760, 1792, None)","slice(3872, 3904, None)","slice(2720, 4288, None)"
145,1760,3904,2720,4256,"slice(1760, 1792, None)","slice(3904, 3936, None)","slice(2720, 4288, None)"
146,1760,3936,2720,4256,"slice(1760, 1792, None)","slice(3936, 3968, None)","slice(2720, 4288, None)"
147,1760,3968,2720,4256,"slice(1760, 1792, None)","slice(3968, 4000, None)","slice(2720, 4288, None)"
148,1760,4000,2720,4256,"slice(1760, 1792, None)","slice(4000, 4032, None)","slice(2720, 4288, None)"
149,1760,4032,2720,4256,"slice(1760, 1792, None)","slice(4032, 4064, None)","slice(2720, 4288, None)"
150,1792,2464,3232,4768,"slice(1792, 1824, None)","slice(2464, 2496, None)","slice(3232, 4800, None)"
151,1792,2496,3232,4768,"slice(1792, 1824, None)","slice(2496, 2528, None)","slice(3232, 4800, None)"
152,1792,2528,3232,4768,"slice(1792, 1824, None)","slice(2528, 2560, None)","slice(3232, 4800, None)"
153,1792,2560,3232,4768,"slice(1792, 1824, None)","slice(2560, 2592, None)","slice(3232, 4800, None)"
154,1792,2592,3232,4768,"slice(1792, 1824, None)","slice(2592, 2624, None)","slice(3232, 4800, None)"
155,1792,2624,3232,4768,"slice(1792, 1824, None)","slice(2624, 2656, None)","slice(3232, 4800, None)"
156,1792,2656,3232,4768,"slice(1792, 1824, None)","slice(2656, 2688, None)","slice(3232, 4800, None)"
157,1792,2688,3232,4768,"slice(1792, 1824, None)","slice(2688, 2720, None)","slice(3232, 4800, None)"
158,1792,2720,3232,4768,"slice(1792, 1824, None)","slice(2720, 2752, None)","slice(3232, 4800, None)"
159,1792,2752,3200,4768,"slice(1792, 1824, None)","slice(2752, 2784, None)","slice(3200, 4800, None)"
160,1792,2784,3168,4768,"slice(1792, 1824, None)","slice(2784, 2816, None)","slice(3168, 4800, None)"
161,1792,2816,3136,4768,"slice(1792, 1824, None)","slice(2816, 2848, None)","slice(3136, 4800, None)"
162,1792,2848,3104,4768,"slice(1792, 1824, None)","slice(2848, 2880, None)","slice(3104, 4800, None)"
163,1792,2880,3072,4768,"slice(1792, 1824, None)","slice(2880, 2912, None)","slice(3072, 4800, None)"
164,1792,2912,3040,4768,"slice(1792, 1824, None)","slice(2912, 2944, None)","slice(3040, 4800, None)"
165,1792,2944,3008,4768,"slice(1792, 1824, None)","slice(2944, 2976, None)","slice(3008, 4800, None)"
166,1792,2976,2720,4768,"slice(1792, 1824, None)","slice(2976, 3008, None)","slice(2720, 4800, None)"
167,1792,3008,2720,4768,"slice(1792, 1824, None)","slice(3008, 3040, None)","slice(2720, 4800, None)"
168,1792,3040,2720,4768,"slice(1792, 1824, None)","slice(3040, 3072, None)","slice(2720, 4800, None)"
169,1792,3072,2720,4768,"slice(1792, 1824, None)","slice(3072, 3104, None)","slice(2720, 4800, None)"
170,1792,3104,2720,4768,"slice(1792, 1824, None)","slice(3104, 3136, None)","slice(2720, 4800, None)"
171,1792,3136,2720,4768,"slice(1792, 1824, None)","slice(3136, 3168, None)","slice(2720, 4800, None)"
172,1792,3168,2720,4768,"slice(1792, 1824, None)","slice(3168, 3200, None)","slice(2720, 4800, None)"
173,1792,3200,2720,4768,"slice(1792, 1824, None)","slice(3200, 3232, None)","slice(2720, 4800, None)"
174,1792,3232,2720,4768,"slice(1792, 1824, None)","slice(3232, 3264, None)","slice(2720, 4800, None)"
175,1792,3264,2720,4768,"slice(1792, 1824, None)","slice(3264, 3296, None)","slice(2720, 4800, None)"
176,1792,3296,2720,4768,"slice(1792, 1824, None)","slice(3296, 3328, None)","slice(2720, 4800, None)"
177,1792,3328,2720,4768,"slice(1792, 1824, None)","slice(3328, 3360, None)","slice(2720, 4800, None)"
178,1792,3360,2720,4768,"slice(1792, 1824, None)","slice(3360, 3392, None)","slice(2720, 4800, None)"
179,1792,3392,2720,4768,"slice(1792, 1824, None)","slice(3392, 3424, None)","slice(2720, 4800, None)"
180,1792,3424,2720,4768,"slice(1792, 1824, None)","slice(3424, 3456, None)","slice(2720, 4800, None)"
181,1792,3456,2720,4768,"slice(1792, 1824, None)","slice(3456, 3488, None)","slice(2720, 4800, None)"
182,1792,3488,2720,4768,"slice(1792, 1824, None)","slice(3488, 3520, None)","slice(2720, 4800, None)"
183,1792,3520,2720,4768,"slice(1792, 1824, None)","slice(3520, 3552, None)","slice(2720, 4800, None)"
184,1792,3552,2720,4480,"slice(1792, 1824, None)","slice(3552, 3584, None)","slice(2720, 4512, None)"
185,1792,3584,2720,4448,"slice(1792, 1824, None)","slice(3584, 3616, None)","slice(2720, 4480, None)"
186,1792,3616,2720,4416,"slice(1792, 1824, None)","slice(3616, 3648, None)","slice(2720, 4448, None)"
187,1792,3648,2720,4384,"slice(1792, 1824, None)","slice(3648, 3680, None)","slice(2720, 4416, None)"
188,1792,3680,2720,4352,"slice(1792, 1824, None)","slice(3680, 3712, None)","slice(2720, 4384, None)"
189,1792,3712,2720,4320,"slice(1792, 1824, None)","slice(3712, 3744, None)","slice(2720, 4352, None)"
190,1792,3744,2720,4288,"slice(1792, 1824, None)","slice(3744, 3776, None)","slice(2720, 4320, None)"
191,1792,3776,2720,4256,"slice(1792, 1824, None)","slice(3776, 3808, None)","slice(2720, 4288, None)"
192,1792,3808,2720,4256,"slice(1792, 1824, None)","slice(3808, 3840, None)","slice(2720, 4288, None)"
193,1792,3840,2720,4256,"slice(1792, 1824, None)","slice(3840, 3872, None)","slice(2720, 4288, None)"
194,1792,3872,2720,4256,"slice(1792, 1824, None)","slice(3872, 3904, None)","slice(2720, 4288, None)"
195,1792,3904,2720,4256,"slice(1792, 1824, None)","slice(3904, 3936, None)","slice(2720, 4288, None)"
196,1792,3936,2720,4256,"slice(1792, 1824, None)","slice(3936, 3968, None)","slice(2720, 4288, None)"
197,1792,3968,2720,4256,"slice(1792, 1824, None)","slice(3968, 4000, None)","slice(2720, 4288, None)"
198,1792,4000,2720,4256,"slice(1792, 1824, None)","slice(4000, 4032, None)","slice(2720, 4288, None)"
199,1792,4032,2720,4256,"slice(1792, 1824, None)","slice(4032, 4064, None)","slice(2720, 4288, None)"
200,1824,2464,3232,4768,"slice(1824, 1856, None)","slice(2464, 2496, None)","slice(3232, 4800, None)"
201,1824,2496,3232,4768,"slice(1824, 1856, None)","slice(2496, 2528, None)","slice(3232, 4800, None)"
202,1824,2528,3232,4768,"slice(1824, 1856, None)","slice(2528, 2560, None)","slice(3232, 4800, None)"
203,1824,2560,3232,4768,"slice(1824, 1856, None)","slice(2560, 2592, None)","slice(3232, 4800, None)"
204,1824,2592,3232,4768,"slice(1824, 1856, None)","slice(2592, 2624, None)","slice(3232, 4800, None)"
205,1824,2624,3232,4768,"slice(1824, 1856, None)","slice(2624, 2656, None)","slice(3232, 4800, None)"
206,1824,2656,3232,4768,"slice(1824, 1856, None)","slice(2656, 2688, None)","slice(3232, 4800, None)"
207,1824,2688,3232,4768,"slice(1824, 1856, None)","slice(2688, 2720, None)","slice(3232, 4800, None)"
208,1824,2720,3232,4768,"slice(1824, 1856, None)","slice(2720, 2752, None)","slice(3232, 4800, None)"
209,1824,2752,3200,4768,"slice(1824, 1856, None)","slice(2752, 2784, None)","slice(3200, 4800, None)"
210,1824,2784,3168,4768,"slice(1824, 1856, None)","slice(2784, 2816, None)","slice(3168, 4800, None)"
211,1824,2816,3136,4768,"slice(1824, 1856, None)","slice(2816, 2848, None)","slice(3136, 4800, None)"
212,1824,2848,3104,4768,"slice(1824, 1856, None)","slice(2848, 2880, None)","slice(3104, 4800, None)"
213,1824,2880,3072,4768,"slice(1824, 1856, None)","slice(2880, 2912, None)","slice(3072, 4800, None)"
214,1824,2912,3040,4768,"slice(1824, 1856, None)","slice(2912, 2944, None)","slice(3040, 4800, None)"
215,1824,2944,3008,4768,"slice(1824, 1856, None)","slice(2944, 2976, None)","slice(3008, 4800, None)"
216,1824,2976,2720,4768,"slice(1824, 1856, None)","slice(2976, 3008, None)","slice(2720, 4800, None)"
217,1824,3008,2720,4768,"slice(1824, 1856, None)","slice(3008, 3040, None)","slice(2720, 4800, None)"
218,1824,3040,2720,4768,"slice(1824, 1856, None)","slice(3040, 3072, None)","slice(2720, 4800, None)"
219,1824,3072,2720,4768,"slice(1824, 1856, None)","slice(3072, 3104, None)","slice(2720, 4800, None)"
220,1824,3104,2720,4768,"slice(1824, 1856, None)","slice(3104, 3136, None)","slice(2720, 4800, None)"
221,1824,3136,2720,4768,"slice(1824, 1856, None)","slice(3136, 3168, None)","slice(2720, 4800, None)"
222,1824,3168,2720,4768,"slice(1824, 1856, None)","slice(3168, 3200, None)","slice(2720, 4800, None)"
223,1824,3200,2720,4768,"slice(1824, 1856, None)","slice(3200, 3232, None)","slice(2720, 4800, None)"
224,1824,3232,2720,4768,"slice(1824, 1856, None)","slice(3232, 3264, None)","slice(2720, 4800, None)"
225,1824,3264,2720,4768,"slice(1824, 1856, None)","slice(3264, 3296, None)","slice(2720, 4800, None)"
226,1824,3296,2720,4768,"slice(1824, 1856, None)","slice(3296, 3328, None)","slice(2720, 4800, None)"
227,1824,3328,2720,4768,"slice(1824, 1856, None)","slice(3328, 3360, None)","slice(2720, 4800, None)"
228,1824,3360,2720,4768,"slice(1824, 1856, None)","slice(3360, 3392, None)","slice(2720, 4800, None)"
229,1824,3392,2720,4768,"slice(1824, 1856, None)","slice(3392, 3424, None)","slice(2720, 4800, None)"
230,1824,3424,2720,4768,"slice(1824, 1856, None)","slice(3424, 3456, None)","slice(2720, 4800, None)"
231,1824,3456,2720,4768,"slice(1824, 1856, None)","slice(3456, 3488, None)","slice(2720, 4800, None)"
232,1824,3488,2720,4768,"slice(1824, 1856, None)","slice(3488, 3520, None)","slice(2720, 4800, None)"
233,1824,3520,2720,4768,"slice(1824, 1856, None)","slice(3520, 3552, None)","slice(2720, 4800, None)"
234,1824,3552,2720,4480,"slice(1824, 1856, None)","slice(3552, 3584, None)","slice(2720, 4512, None)"
235,1824,3584,2720,4448,"slice(1824, 1856, None)","slice(3584, 3616, None)","slice(2720, 4480, None)"
236,1824,3616,2720,4416,"slice(1824, 1856, None)","slice(3616, 3648, None)","slice(2720, 4448, None)"
237,1824,3648,2720,4384,"slice(1824, 1856, None)","slice(3648, 3680, None)","slice(2720, 4416, None)"
238,1824,3680,2720,4352,"slice(1824, 1856, None)","slice(3680, 3712, None)","slice(2720, 4384, None)"
239,1824,3712,2720,4320,"slice(1824, 1856, None)","slice(3712, 3744, None)","slice(2720, 4352, None)"
240,1824,3744,2720,4288,"slice(1824, 1856, None)","slice(3744, 3776, None)","slice(2720, 4320, None)"
241,1824,3776,2720,4256,"slice(1824, 1856, None)","slice(3776, 3808, None)","slice(2720, 4288, None)"
242,1824,3808,2720,4256,"slice(1824, 1856, None)","slice(3808, 3840, None)","slice(2720, 4288, None)"
243,1824,3840,2720,4256,"slice(1824, 1856, None)","slice(3840, 3872, None)","slice(2720, 4288, None)"
244,1824,3872,2720,4256,"slice(1824, 1856, None)","slice(3872, 3904, None)","slice(2720, 4288, None)"
245,1824,3904,2720,4256,"slice(1824, 1856, None)","slice(3904, 3936, None)","slice(2720, 4288, None)"
246,1824,3936,2720,4256,"slice(1824, 1856, None)","slice(3936, 3968, None)","slice(2720, 4288, None)"
247,1824,3968,2720,4256,"slice(1824, 1856, None)","slice(3968, 4000, None)","slice(2720, 4288, None)"
248,1824,4000,2720,4256,"slice(1824, 1856, None)","slice(4000, 4032, None)","slice(2720, 4288, None)"
249,1824,4032,2720,4256,"slice(1824, 1856, None)","slice(4032, 4064, None)","slice(2720, 4288, None)"
250,1856,2464,3232,4768,"slice(1856, 1888, None)","slice(2464, 2496, None)","slice(3232, 4800, None)"
251,1856,2496,3232,4768,"slice(1856, 1888, None)","slice(2496, 2528, None)","slice(3232, 4800, None)"
252,1856,2528,3232,4768,"slice(1856, 1888, None)","slice(2528, 2560, None)","slice(3232, 4800, None)"
